situation,mode,overall,alpha,lam,test_loss
Unrelated task,Projection,False,0.010000,10.000000,0.543431
Unrelated task,Projection,False,0.100000,10.000000,0.541693
Unrelated task,Projection,False,1.000000,10.000000,0.542799
Same task,Projection,True,0.010000,0.100000,0.429259
Same task,Projection,True,0.100000,0.100000,0.433998
Same task,Projection,True,1.000000,0.100000,0.435307
Similar task,Projection,True,0.010000,0.100000,0.440610
Similar task,Projection,True,0.100000,0.100000,0.441566
Similar task,Projection,True,1.000000,0.100000,0.440096
Unrelated task,Projection,True,0.010000,0.100000,0.437638
Unrelated task,Projection,True,0.100000,0.100000,0.443958
Unrelated task,Projection,True,1.000000,0.100000,0.439095
Same task,Projection,False,0.010000,0.100000,0.432653
Same task,Projection,False,0.100000,0.100000,0.433914
Same task,Projection,False,1.000000,0.100000,0.436334
Similar task,Projection,False,0.010000,0.100000,0.443354
Similar task,Projection,False,0.100000,0.100000,0.438539
Similar task,Projection,False,1.000000,0.100000,0.437947
Unrelated task,Projection,False,0.010000,0.100000,0.438015
Unrelated task,Projection,False,0.100000,0.100000,0.443190
Unrelated task,Projection,False,1.000000,0.100000,0.446758
Same task,Projection,True,0.010000,0.300000,0.429089
Same task,Projection,True,0.100000,0.300000,0.423581
Same task,Projection,True,1.000000,0.300000,0.426669
Similar task,Projection,True,0.010000,0.300000,0.440424
Similar task,Projection,True,0.100000,0.300000,0.432937
Similar task,Projection,True,1.000000,0.300000,0.439668
Unrelated task,Projection,True,0.010000,0.300000,0.445824
Unrelated task,Projection,True,0.100000,0.300000,0.445865
Unrelated task,Projection,True,1.000000,0.300000,0.446957
Same task,Projection,False,0.010000,0.300000,0.430072
Same task,Projection,False,0.100000,0.300000,0.428432
Same task,Projection,False,1.000000,0.300000,0.429964
Similar task,Projection,False,0.010000,0.300000,0.442585
Similar task,Projection,False,0.100000,0.300000,0.439714
Similar task,Projection,False,1.000000,0.300000,0.442026
Unrelated task,Projection,False,0.010000,0.300000,0.438648
Unrelated task,Projection,False,0.100000,0.300000,0.454025
Unrelated task,Projection,False,1.000000,0.300000,0.446353
Same task,Projection,True,0.010000,1.000000,0.415565
Same task,Projection,True,0.100000,1.000000,0.402932
Same task,Projection,True,1.000000,1.000000,0.421186
Similar task,Projection,True,0.010000,1.000000,0.439937
Similar task,Projection,True,0.100000,1.000000,0.435370
Similar task,Projection,True,1.000000,1.000000,0.445018
Unrelated task,Projection,True,0.010000,1.000000,0.467512
Unrelated task,Projection,True,0.100000,1.000000,0.482906
Unrelated task,Projection,True,1.000000,1.000000,0.485558
Same task,Projection,False,0.010000,1.000000,0.411707
Same task,Projection,False,0.100000,1.000000,0.411415
Same task,Projection,False,1.000000,1.000000,0.422656
Similar task,Projection,False,0.010000,1.000000,0.434872
Similar task,Projection,False,0.100000,1.000000,0.438860
Similar task,Projection,False,1.000000,1.000000,0.440618
Unrelated task,Projection,False,0.010000,1.000000,0.465077
Unrelated task,Projection,False,0.100000,1.000000,0.483828
Unrelated task,Projection,False,1.000000,1.000000,0.488292
Same task,Projection,True,0.010000,3.000000,0.415478
Same task,Projection,True,0.100000,3.000000,0.423029
Same task,Projection,True,1.000000,3.000000,0.428143
Similar task,Projection,True,0.010000,3.000000,0.442475
Similar task,Projection,True,0.100000,3.000000,0.445579
Similar task,Projection,True,1.000000,3.000000,0.457558
Unrelated task,Projection,True,0.010000,3.000000,0.497386
Unrelated task,Projection,True,0.100000,3.000000,0.514337
Unrelated task,Projection,True,1.000000,3.000000,0.520083
Same task,Projection,False,0.010000,3.000000,0.420196
Same task,Projection,False,0.100000,3.000000,0.413506
Same task,Projection,False,1.000000,3.000000,0.425036
Similar task,Projection,False,0.010000,3.000000,0.439622
Similar task,Projection,False,0.100000,3.000000,0.444484
Similar task,Projection,False,1.000000,3.000000,0.449626
Unrelated task,Projection,False,0.010000,3.000000,0.484609
Unrelated task,Projection,False,0.100000,3.000000,0.509314
Unrelated task,Projection,False,1.000000,3.000000,0.517871
Same task,Projection,True,0.010000,10.000000,0.413412
Same task,Projection,True,0.100000,10.000000,0.423889
Same task,Projection,True,1.000000,10.000000,0.435860
Similar task,Projection,True,0.010000,10.000000,0.457851
Similar task,Projection,True,0.100000,10.000000,0.459924
Similar task,Projection,True,1.000000,10.000000,0.455510
Unrelated task,Projection,True,0.010000,10.000000,0.543201
Unrelated task,Projection,True,0.100000,10.000000,0.527613
Unrelated task,Projection,True,1.000000,10.000000,0.542823
Same task,Projection,False,0.010000,10.000000,0.412420
Same task,Projection,False,0.100000,10.000000,0.426037
Same task,Projection,False,1.000000,10.000000,0.434781
Similar task,Projection,False,0.010000,10.000000,0.444859
Similar task,Projection,False,0.100000,10.000000,0.456078
Similar task,Projection,False,1.000000,10.000000,0.457567
Unrelated task,Projection,False,0.010000,10.000000,0.509760
Unrelated task,Projection,False,0.100000,10.000000,0.526259
Unrelated task,Projection,False,1.000000,10.000000,0.542901
Same task,Projection,True,0.010000,0.100000,0.435956
Same task,Projection,True,0.100000,0.100000,0.434483
Same task,Projection,True,1.000000,0.100000,0.439034
Similar task,Projection,True,0.010000,0.100000,0.440723
Similar task,Projection,True,0.100000,0.100000,0.436703
Similar task,Projection,True,1.000000,0.100000,0.442252
Unrelated task,Projection,True,0.010000,0.100000,0.447101
Unrelated task,Projection,True,0.100000,0.100000,0.445789
Unrelated task,Projection,True,1.000000,0.100000,0.447025
Same task,Projection,False,0.010000,0.100000,0.438366
Same task,Projection,False,0.100000,0.100000,0.435012
Same task,Projection,False,1.000000,0.100000,0.438049
Similar task,Projection,False,0.010000,0.100000,0.434701
Similar task,Projection,False,0.100000,0.100000,0.440086
Similar task,Projection,False,1.000000,0.100000,0.441460
Unrelated task,Projection,False,0.010000,0.100000,0.442535
Unrelated task,Projection,False,0.100000,0.100000,0.441507
Unrelated task,Projection,False,1.000000,0.100000,0.446245
Same task,Projection,True,0.010000,0.300000,0.424899
Same task,Projection,True,0.100000,0.300000,0.424804
Same task,Projection,True,1.000000,0.300000,0.428676
Similar task,Projection,True,0.010000,0.300000,0.439627
Similar task,Projection,True,0.100000,0.300000,0.440292
Similar task,Projection,True,1.000000,0.300000,0.440220
Unrelated task,Projection,True,0.010000,0.300000,0.454204
Unrelated task,Projection,True,0.100000,0.300000,0.457038
Unrelated task,Projection,True,1.000000,0.300000,0.464681
Same task,Projection,False,0.010000,0.300000,0.426611
Same task,Projection,False,0.100000,0.300000,0.427340
Same task,Projection,False,1.000000,0.300000,0.433942
Similar task,Projection,False,0.010000,0.300000,0.433498
Similar task,Projection,False,0.100000,0.300000,0.441152
Similar task,Projection,False,1.000000,0.300000,0.439909
Unrelated task,Projection,False,0.010000,0.300000,0.456510
Unrelated task,Projection,False,0.100000,0.300000,0.460217
Unrelated task,Projection,False,1.000000,0.300000,0.462533
Same task,Projection,True,0.010000,1.000000,0.414327
Same task,Projection,True,0.100000,1.000000,0.427957
Same task,Projection,True,1.000000,1.000000,0.418780
Similar task,Projection,True,0.010000,1.000000,0.429787
Similar task,Projection,True,0.100000,1.000000,0.425176
Similar task,Projection,True,1.000000,1.000000,0.450065
Unrelated task,Projection,True,0.010000,1.000000,0.484963
Unrelated task,Projection,True,0.100000,1.000000,0.496373
Unrelated task,Projection,True,1.000000,1.000000,0.497656
Same task,Projection,False,0.010000,1.000000,0.412085
Same task,Projection,False,0.100000,1.000000,0.420418
Same task,Projection,False,1.000000,1.000000,0.427491
Similar task,Projection,False,0.010000,1.000000,0.425882
Similar task,Projection,False,0.100000,1.000000,0.426131
Similar task,Projection,False,1.000000,1.000000,0.445322
Unrelated task,Projection,False,0.010000,1.000000,0.482943
Unrelated task,Projection,False,0.100000,1.000000,0.487718
Unrelated task,Projection,False,1.000000,1.000000,0.497971
Same task,Projection,True,0.010000,3.000000,0.419063
Same task,Projection,True,0.100000,3.000000,0.422550
Same task,Projection,True,1.000000,3.000000,0.423984
Similar task,Projection,True,0.010000,3.000000,0.421937
Similar task,Projection,True,0.100000,3.000000,0.443271
Similar task,Projection,True,1.000000,3.000000,0.443683
Unrelated task,Projection,True,0.010000,3.000000,0.504417
Unrelated task,Projection,True,0.100000,3.000000,0.524139
Unrelated task,Projection,True,1.000000,3.000000,0.525832
Same task,Projection,False,0.010000,3.000000,0.423172
Same task,Projection,False,0.100000,3.000000,0.419303
Same task,Projection,False,1.000000,3.000000,0.425466
Similar task,Projection,False,0.010000,3.000000,0.418654
Similar task,Projection,False,0.100000,3.000000,0.435194
Similar task,Projection,False,1.000000,3.000000,0.441643
Unrelated task,Projection,False,0.010000,3.000000,0.507276
Unrelated task,Projection,False,0.100000,3.000000,0.521923
Unrelated task,Projection,False,1.000000,3.000000,0.524870
Same task,Projection,True,0.010000,10.000000,0.414899
Same task,Projection,True,0.100000,10.000000,0.441959
Same task,Projection,True,1.000000,10.000000,0.440593
Similar task,Projection,True,0.010000,10.000000,0.440016
Similar task,Projection,True,0.100000,10.000000,0.453861
Similar task,Projection,True,1.000000,10.000000,0.454752
Unrelated task,Projection,True,0.010000,10.000000,0.542804
Unrelated task,Projection,True,0.100000,10.000000,0.542055
Unrelated task,Projection,True,1.000000,10.000000,0.543100
Same task,Projection,False,0.010000,10.000000,0.405505
Same task,Projection,False,0.100000,10.000000,0.430059
Same task,Projection,False,1.000000,10.000000,0.435945
Similar task,Projection,False,0.010000,10.000000,0.428354
Similar task,Projection,False,0.100000,10.000000,0.449772
Similar task,Projection,False,1.000000,10.000000,0.457463
Unrelated task,Projection,False,0.010000,10.000000,0.542892
Unrelated task,Projection,False,0.100000,10.000000,0.528530
Unrelated task,Projection,False,1.000000,10.000000,0.542805
Same task,Projection,True,0.010000,0.100000,0.435019
Same task,Projection,True,0.100000,0.100000,0.436936
Same task,Projection,True,1.000000,0.100000,0.441258
Similar task,Projection,True,0.010000,0.100000,0.446181
Similar task,Projection,True,0.100000,0.100000,0.446357
Similar task,Projection,True,1.000000,0.100000,0.437470
Unrelated task,Projection,True,0.010000,0.100000,0.445633
Unrelated task,Projection,True,0.100000,0.100000,0.450005
Unrelated task,Projection,True,1.000000,0.100000,0.446717
Same task,Projection,False,0.010000,0.100000,0.436420
Same task,Projection,False,0.100000,0.100000,0.438690
Same task,Projection,False,1.000000,0.100000,0.441562
Similar task,Projection,False,0.010000,0.100000,0.435891
Similar task,Projection,False,0.100000,0.100000,0.444106
Similar task,Projection,False,1.000000,0.100000,0.438779
Unrelated task,Projection,False,0.010000,0.100000,0.443202
Unrelated task,Projection,False,0.100000,0.100000,0.449159
Unrelated task,Projection,False,1.000000,0.100000,0.447660
Same task,Projection,True,0.010000,0.300000,0.431752
Same task,Projection,True,0.100000,0.300000,0.429487
Same task,Projection,True,1.000000,0.300000,0.437773
Similar task,Projection,True,0.010000,0.300000,0.435146
Similar task,Projection,True,0.100000,0.300000,0.434786
Similar task,Projection,True,1.000000,0.300000,0.435667
Unrelated task,Projection,True,0.010000,0.300000,0.448897
Unrelated task,Projection,True,0.100000,0.300000,0.448990
Unrelated task,Projection,True,1.000000,0.300000,0.453271
Same task,Projection,False,0.010000,0.300000,0.433049
Same task,Projection,False,0.100000,0.300000,0.430404
Same task,Projection,False,1.000000,0.300000,0.436747
Similar task,Projection,False,0.010000,0.300000,0.440540
Similar task,Projection,False,0.100000,0.300000,0.431199
Similar task,Projection,False,1.000000,0.300000,0.440125
Unrelated task,Projection,False,0.010000,0.300000,0.453575
Unrelated task,Projection,False,0.100000,0.300000,0.443261
Unrelated task,Projection,False,1.000000,0.300000,0.452563
Same task,Projection,True,0.010000,1.000000,0.412980
Same task,Projection,True,0.100000,1.000000,0.424960
Same task,Projection,True,1.000000,1.000000,0.421818
Similar task,Projection,True,0.010000,1.000000,0.429914
Similar task,Projection,True,0.100000,1.000000,0.433135
Similar task,Projection,True,1.000000,1.000000,0.442228
Unrelated task,Projection,True,0.010000,1.000000,0.471249
Unrelated task,Projection,True,0.100000,1.000000,0.483878
Unrelated task,Projection,True,1.000000,1.000000,0.492978
Same task,Projection,False,0.010000,1.000000,0.421343
Same task,Projection,False,0.100000,1.000000,0.407213
Same task,Projection,False,1.000000,1.000000,0.421369
Similar task,Projection,False,0.010000,1.000000,0.428545
Similar task,Projection,False,0.100000,1.000000,0.435055
Similar task,Projection,False,1.000000,1.000000,0.445706
Unrelated task,Projection,False,0.010000,1.000000,0.469835
Unrelated task,Projection,False,0.100000,1.000000,0.485920
Unrelated task,Projection,False,1.000000,1.000000,0.491037
Same task,Projection,True,0.010000,3.000000,0.399700
Same task,Projection,True,0.100000,3.000000,0.416163
Same task,Projection,True,1.000000,3.000000,0.428623
Similar task,Projection,True,0.010000,3.000000,0.431834
Similar task,Projection,True,0.100000,3.000000,0.443878
Similar task,Projection,True,1.000000,3.000000,0.444835
Unrelated task,Projection,True,0.010000,3.000000,0.504402
Unrelated task,Projection,True,0.100000,3.000000,0.518981
Unrelated task,Projection,True,1.000000,3.000000,0.521203
Same task,Projection,False,0.010000,3.000000,0.406371
Same task,Projection,False,0.100000,3.000000,0.407447
Same task,Projection,False,1.000000,3.000000,0.430440
Similar task,Projection,False,0.010000,3.000000,0.432483
Similar task,Projection,False,0.100000,3.000000,0.442718
Similar task,Projection,False,1.000000,3.000000,0.443497
Unrelated task,Projection,False,0.010000,3.000000,0.497625
Unrelated task,Projection,False,0.100000,3.000000,0.517034
Unrelated task,Projection,False,1.000000,3.000000,0.522208
Same task,Projection,True,0.010000,10.000000,0.407456
Same task,Projection,True,0.100000,10.000000,0.426645
Same task,Projection,True,1.000000,10.000000,0.441096
Similar task,Projection,True,0.010000,10.000000,0.441434
Similar task,Projection,True,0.100000,10.000000,0.462201
Similar task,Projection,True,1.000000,10.000000,0.460394
Unrelated task,Projection,True,0.010000,10.000000,0.544670
Unrelated task,Projection,True,0.100000,10.000000,0.542898
Unrelated task,Projection,True,1.000000,10.000000,0.544165
Same task,Projection,False,0.010000,10.000000,0.409688
Same task,Projection,False,0.100000,10.000000,0.429396
Same task,Projection,False,1.000000,10.000000,0.440732
Similar task,Projection,False,0.010000,10.000000,0.445927
Similar task,Projection,False,0.100000,10.000000,0.463905
